counter,phi,theta,psi,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,height,ultrasound,opticflow_vx,opticflow_vy
1688,-544,478,4077,-401,-243,42,392433345,30036010,500219718,1.035156,3116,-3.060086,83.605461
1689,-544,478,4077,-401,-243,42,392433345,30036010,500219718,1.035156,3116,-3.060086,83.605461
1690,-544,478,4077,-401,-243,42,392433345,30036010,500219718,1.035156,3116,-3.060086,83.605461
1691,-558,476,4045,-444,89,136,392433343,30036013,500219719,1.03125,3099,0,76.895416
1692,-558,476,4045,-444,89,136,392433343,30036013,500219719,1.03125,3099,0,76.895416
1693,-558,476,4045,-444,89,136,392433343,30036013,500219719,1.03125,3099,0,76.895416
1694,-567,473,3988,-348,22,-6,392433341,30036016,500219720,1.027344,3092,16.203568,73.285172
1695,-567,473,3988,-348,22,-6,392433341,30036016,500219720,1.027344,3092,16.203568,73.285172
1696,-567,473,3988,-348,22,-6,392433341,30036016,500219720,1.027344,3092,16.203568,73.285172
1697,-600,501,3864,-362,-435,-656,392433340,30036019,500219721,1.027344,3082,-26.034016,-29.575161
1698,-600,501,3864,-362,-435,-656,392433340,30036019,500219721,1.027344,3082,-26.034016,-29.575161
1699,-600,501,3864,-362,-435,-656,392433340,30036019,500219721,1.027344,3082,-26.034016,-29.575161
1700,-583,498,3783,-680,-50,-413,392433338,30036022,500219722,1.027344,3083,47.997044,-66.453079
1701,-583,498,3783,-680,-50,-413,392433338,30036022,500219722,1.027344,3083,47.997044,-66.453079
1702,-583,498,3783,-680,-50,-413,392433338,30036022,500219722,1.027344,3083,47.997044,-66.453079
1703,-532,529,3788,-442,-40,163,392433337,30036024,500219723,1.03125,3116,12.070491,32.30965
1704,-532,529,3788,-442,-40,163,392433337,30036024,500219723,1.03125,3116,12.070491,32.30965
1705,-532,529,3788,-442,-40,163,392433337,30036024,500219723,1.03125,3116,12.070491,32.30965
1706,-526,543,3774,-326,-320,455,392433337,30036027,500219724,1.039062,3135,26.034016,9.046519
1707,-526,543,3774,-326,-320,455,392433337,30036027,500219724,1.039062,3135,26.034016,9.046519
1708,-526,543,3774,-326,-320,455,392433337,30036027,500219724,1.039062,3135,26.034016,9.046519
1709,-534,531,3759,-53,-426,244,392433336,30036030,500219725,1.039062,3114,14.414639,71.46656
1710,-534,531,3759,-53,-426,244,392433336,30036030,500219725,1.039062,3114,14.414639,71.46656
1711,-534,531,3759,-53,-426,244,392433336,30036030,500219725,1.039062,3114,14.414639,71.46656
1712,-476,501,3732,-162,-22,-199,392433334,30036032,500219726,1.035156,3113,33.600674,68.794617
1713,-476,501,3732,-162,-22,-199,392433334,30036032,500219726,1.035156,3113,33.600674,68.794617
1714,-476,501,3732,-162,-22,-199,392433334,30036032,500219726,1.035156,3113,33.600674,68.794617
1715,-449,484,3721,-53,-135,-86,392433333,30036034,500219727,1.039062,3216,12.311571,60.606827
1716,-449,484,3721,-53,-135,-86,392433333,30036034,500219727,1.039062,3216,12.311571,60.606827
1717,-449,484,3721,-53,-135,-86,392433333,30036034,500219727,1.039062,3216,12.311571,60.606827
1718,-416,486,3718,-164,274,92,392433332,30036036,500219728,1.035156,3147,21.995907,58.007362
1719,-416,486,3718,-164,274,92,392433332,30036036,500219728,1.035156,3147,21.995907,58.007362
1720,-416,486,3718,-164,274,92,392433332,30036036,500219728,1.035156,3147,21.995907,58.007362
1721,-446,497,3728,-95,-22,49,392433330,30036038,500219729,1.039062,3144,2.067453,74.805061
1722,-446,497,3728,-95,-22,49,392433330,30036038,500219729,1.039062,3144,2.067453,74.805061
1723,-446,497,3728,-95,-22,49,392433330,30036038,500219729,1.039062,3144,2.067453,74.805061
1724,-428,484,3779,-153,-69,-172,392433328,30036040,500219730,1.039062,3108,6.199619,73.246063
1725,-428,484,3779,-153,-69,-172,392433328,30036040,500219730,1.039062,3108,6.199619,73.246063
1726,-428,484,3779,-153,-69,-172,392433328,30036040,500219730,1.039062,3108,6.199619,73.246063
1727,-439,477,3813,31,42,48,392433327,30036041,500219731,1.035156,3106,-6.100994,74.333382
1728,-439,477,3813,31,42,48,392433327,30036041,500219731,1.035156,3106,-6.100994,74.333382
1729,-439,477,3813,31,42,48,392433327,30036041,500219731,1.035156,3106,-6.100994,74.333382
1730,-431,478,3837,-66,193,-54,392433325,30036043,500219732,1.035156,3101,-9.172037,74.500275
1731,-431,478,3837,-66,193,-54,392433325,30036043,500219732,1.035156,3101,-9.172037,74.500275
1732,-431,478,3837,-66,193,-54,392433325,30036043,500219732,1.035156,3101,-9.172037,74.500275
1733,-428,502,3866,-147,399,140,392433323,30036045,500219733,1.03125,3075,-12.097886,87.099052
1734,-428,502,3866,-147,399,140,392433323,30036045,500219733,1.03125,3075,-12.097886,87.099052
1735,-428,502,3866,-147,399,140,392433323,30036045,500219733,1.03125,3075,-12.097886,87.099052
1736,-432,504,3906,-447,161,-222,392433321,30036048,500219735,1.03125,35874,-12.251302,90.465202
1737,-432,504,3906,-447,161,-222,392433321,30036048,500219735,1.03125,35874,-12.251302,90.465202
1738,-432,504,3906,-447,161,-222,392433321,30036048,500219735,1.03125,35874,-12.251302,90.465202
1739,-416,482,3989,-130,21,-105,392433319,30036050,500219736,1.027344,3099,0,99.066666
1740,-416,482,3989,-130,21,-105,392433319,30036050,500219736,1.027344,3099,0,99.066666
1741,-416,482,3989,-130,21,-105,392433319,30036050,500219736,1.027344,3099,0,99.066666
1742,-424,430,4050,-510,-73,-327,392433317,30036052,500219737,1.027344,35870,-30.244715,87.099052
1743,-424,430,4050,-510,-73,-327,392433317,30036052,500219737,1.027344,35870,-30.244715,87.099052
1744,-424,430,4050,-510,-73,-327,392433317,30036052,500219737,1.027344,35870,-30.244715,87.099052
1745,-424,394,4116,-175,8,-321,392433315,30036055,500219739,1.027344,3096,-3.039539,78.555229
1746,-424,394,4116,-175,8,-321,392433315,30036055,500219739,1.027344,3096,-3.039539,78.555229
1747,-424,394,4116,-175,8,-321,392433315,30036055,500219739,1.027344,3096,-3.039539,78.555229
1748,-429,400,4158,-195,-165,-143,392433313,30036057,500219740,1.03125,35867,-6.087296,85.403839
1749,-429,400,4158,-195,-165,-143,392433313,30036057,500219740,1.03125,35867,-6.087296,85.403839
1750,-429,400,4158,-195,-165,-143,392433313,30036057,500219740,1.03125,35867,-6.087296,85.403839
1751,-427,421,4173,-365,-107,-4,392433312,30036060,500219742,1.035156,3106,0,67.45443
1752,-427,421,4173,-365,-107,-4,392433312,30036060,500219742,1.035156,3106,0,67.45443
1753,-427,421,4173,-365,-107,-4,392433312,30036060,500219742,1.035156,3106,0,67.45443
1754,-432,436,4187,-307,-188,4,392433310,30036062,500219743,1.039062,35892,-18.442701,68.091652
1755,-432,436,4187,-307,-188,4,392433310,30036062,500219743,1.039062,35892,-18.442701,68.091652
1756,-432,436,4187,-307,-188,4,392433310,30036062,500219743,1.039062,35892,-18.442701,68.091652
1757,-413,430,4222,-321,227,188,392433309,30036064,500219744,1.039062,3134,-12.322529,72.792915
1758,-413,430,4222,-321,227,188,392433309,30036064,500219744,1.039062,3134,-12.322529,72.792915
1759,-408,428,4254,-184,101,-181,392433307,30036066,500219745,1.039062,35902,0,79.794273
1760,-408,428,4254,-184,101,-181,392433307,30036066,500219745,1.039062,35902,0,79.794273
1761,-408,428,4254,-184,101,-181,392433307,30036066,500219745,1.039062,35902,0,79.794273
1762,-383,426,4296,-246,178,128,392433305,30036069,500219747,1.039062,3132,6.169483,59.223141
1763,-383,426,4296,-246,178,128,392433305,30036069,500219747,1.039062,3132,6.169483,59.223141
1764,-383,426,4296,-246,178,128,392433305,30036069,500219747,1.039062,3132,6.169483,59.223141
1765,-369,416,4313,-127,132,66,392433304,30036072,500219747,1.039062,35892,0,61.818623
1766,-369,416,4313,-127,132,66,392433304,30036072,500219747,1.039062,35892,0,61.818623
1767,-369,416,4313,-127,132,66,392433304,30036072,500219747,1.039062,35892,0,61.818623
1768,-358,400,4306,-57,333,207,392433302,30036075,500219748,1.039062,3122,-21.411011,54.206291
1769,-358,400,4306,-57,333,207,392433302,30036075,500219748,1.039062,3122,-21.411011,54.206291
1770,-358,400,4306,-57,333,207,392433302,30036075,500219748,1.039062,3122,-21.411011,54.206291
1771,-374,391,4249,144,621,332,392433300,30036078,500219749,1.027344,35820,-30.518673,49.577843
1772,-374,391,4249,144,621,332,392433300,30036078,500219749,1.027344,35820,-30.518673,49.577843
1773,-374,391,4249,144,621,332,392433300,30036078,500219749,1.027344,35820,-30.518673,49.577843
1774,-368,383,4184,-31,453,-748,392433298,30036081,500219750,1.023438,2909,-29.751596,54.190117
1775,-368,383,4184,-31,453,-748,392433298,30036081,500219750,1.023438,2909,-29.751596,54.190117
1776,-368,383,4184,-31,453,-748,392433298,30036081,500219750,1.023438,2909,-29.751596,54.190117
1777,-330,424,4156,-369,-176,-517,392433295,30036085,500219751,1.019531,3031,8.025079,-22.22183
1778,-330,424,4156,-369,-176,-517,392433295,30036085,500219751,1.019531,3031,8.025079,-22.22183
1779,-330,424,4156,-369,-176,-517,392433295,30036085,500219751,1.019531,3031,8.025079,-22.22183
1780,-336,410,4142,-178,-338,-492,392433293,30036089,500219753,1.019531,3089,-7.999508,-56.115936
1781,-336,410,4142,-178,-338,-492,392433293,30036089,500219753,1.019531,3089,-7.999508,-56.115936
1782,-336,410,4142,-178,-338,-492,392433293,30036089,500219753,1.019531,3089,-7.999508,-56.115936
1783,-270,416,4140,-280,92,410,392433292,30036093,500219755,1.027344,35860,18.14683,-26.799707
1784,-270,416,4140,-280,92,410,392433292,30036093,500219755,1.027344,35860,18.14683,-26.799707
1785,-270,416,4140,-280,92,410,392433292,30036093,500219755,1.027344,35860,18.14683,-26.799707
1786,-273,439,4130,-312,-428,313,392433290,30036097,500219757,1.039062,3157,0,107.393028
1787,-273,439,4130,-312,-428,313,392433290,30036097,500219757,1.039062,3157,0,107.393028
1788,-273,439,4130,-312,-428,313,392433290,30036097,500219757,1.039062,3157,0,107.393028
1789,-267,434,4121,-359,-516,12,392433288,30036100,500219758,1.035156,3136,-28.880417,74.639862
1790,-267,434,4121,-359,-516,12,392433288,30036100,500219758,1.035156,3136,-28.880417,74.639862
1791,-267,434,4121,-359,-516,12,392433288,30036100,500219758,1.035156,3136,-28.880417,74.639862
1792,-258,426,4107,-177,-312,146,392433286,30036103,500219759,1.039062,3134,6.284544,99.772675
1793,-258,426,4107,-177,-312,146,392433286,30036103,500219759,1.039062,3134,6.284544,99.772675
1794,-258,426,4107,-177,-312,146,392433286,30036103,500219759,1.039062,3134,6.284544,99.772675
1795,-286,407,4072,-12,-188,51,392433284,30036106,500219760,1.035156,3137,-2.976654,90.117981
1796,-286,407,4072,-12,-188,51,392433284,30036106,500219760,1.035156,3137,-2.976654,90.117981
1797,-286,407,4072,-12,-188,51,392433284,30036106,500219760,1.035156,3137,-2.976654,90.117981
1798,-304,388,4045,6,23,-128,392433283,30036108,500219761,1.03125,3119,-12.360885,88.992508
1799,-304,388,4045,6,23,-128,392433283,30036108,500219761,1.03125,3119,-12.360885,88.992508
1800,-304,388,4045,6,23,-128,392433283,30036108,500219761,1.03125,3119,-12.360885,88.992508
1801,-323,395,4024,-28,16,-212,392433281,30036110,500219763,1.035156,3119,-24.535479,76.998581
1802,-323,395,4024,-28,16,-212,392433281,30036110,500219763,1.035156,3119,-24.535479,76.998581
1803,-323,395,4024,-28,16,-212,392433281,30036110,500219763,1.035156,3119,-24.535479,76.998581
1804,-332,408,4016,32,262,144,392433278,30036113,500219764,1.035156,3384,-24.524519,86.018806
1805,-332,408,4016,32,262,144,392433278,30036113,500219764,1.035156,3384,-24.524519,86.018806
1806,-332,408,4016,32,262,144,392433278,30036113,500219764,1.035156,3384,-24.524519,86.018806
1807,-311,429,4038,-107,327,447,392433276,30036115,500219766,1.027344,3099,0,72.404518
1808,-311,429,4038,-107,327,447,392433276,30036115,500219766,1.027344,3099,0,72.404518
1809,-311,429,4038,-107,327,447,392433276,30036115,500219766,1.027344,3099,0,72.404518
1810,-299,421,4099,-636,43,-222,392433273,30036118,500219767,1.027344,3098,-24.656017,111.513725
1811,-299,421,4099,-636,43,-222,392433273,30036118,500219767,1.027344,3098,-24.656017,111.513725
1812,-299,421,4099,-636,43,-222,392433273,30036118,500219767,1.027344,3098,-24.656017,111.513725
1813,-285,416,4180,-437,-137,41,392433271,30036120,500219768,1.023438,3068,0,97.375511
1814,-285,416,4180,-437,-137,41,392433271,30036120,500219768,1.023438,3068,0,97.375511
1815,-285,416,4180,-437,-137,41,392433271,30036120,500219768,1.023438,3068,0,97.375511
1816,-342,397,4218,-382,-269,-504,392433269,30036123,500219769,1.019531,3067,-53.996681,70.883278
1817,-342,397,4218,-382,-269,-504,392433269,30036123,500219769,1.019531,3067,-53.996681,70.883278
1818,-342,397,4218,-382,-269,-504,392433269,30036123,500219769,1.019531,3067,-53.996681,70.883278
1819,-349,378,4256,-329,166,-84,392433267,30036126,500219771,1.019531,3072,6.005111,97.553528
1820,-349,378,4256,-329,166,-84,392433267,30036126,500219771,1.019531,3072,6.005111,97.553528
1821,-349,378,4256,-329,166,-84,392433267,30036126,500219771,1.019531,3072,6.005111,97.553528
1822,-385,375,4287,-232,-348,-185,392433265,30036128,500219772,1.023438,3075,-72.094193,48.799015
1823,-385,375,4287,-232,-348,-185,392433265,30036128,500219772,1.023438,3075,-72.094193,48.799015
1824,-385,375,4287,-232,-348,-185,392433265,30036128,500219772,1.023438,3075,-72.094193,48.799015
1825,-403,354,4299,-118,117,-2,392433263,30036131,500219773,1.019531,3078,-36.129284,35.571106
1826,-403,354,4299,-118,117,-2,392433263,30036131,500219773,1.019531,3078,-36.129284,35.571106
1827,-403,354,4299,-118,117,-2,392433263,30036131,500219773,1.019531,3078,-36.129284,35.571106
1828,-424,350,4304,-166,50,-158,392433262,30036133,500219775,1.023438,3087,-36.227905,57.960835
1829,-424,350,4304,-166,50,-158,392433262,30036133,500219775,1.023438,3087,-36.227905,57.960835
1830,-424,350,4304,-166,50,-158,392433262,30036133,500219775,1.023438,3087,-36.227905,57.960835
1831,-417,344,4317,-109,43,-74,392433260,30036136,500219776,1.019531,3089,-18.155048,67.02961
1832,-417,344,4317,-109,43,-74,392433260,30036136,500219776,1.019531,3089,-18.155048,67.02961
1833,-417,344,4317,-109,43,-74,392433260,30036136,500219776,1.019531,3089,-18.155048,67.02961
1834,-423,342,4318,-67,136,151,392433259,30036138,500219777,1.019531,3098,-24.228647,71.562996
1835,-423,342,4318,-67,136,151,392433259,30036138,500219777,1.019531,3098,-24.228647,71.562996
1836,-423,342,4318,-67,136,151,392433259,30036138,500219777,1.019531,3098,-24.228647,71.562996
1837,-416,337,4306,59,282,378,392433257,30036141,500219778,1.019531,35784,-26.862732,61.711346
1838,-416,337,4306,59,282,378,392433257,30036141,500219778,1.019531,35784,-26.862732,61.711346
1839,-416,337,4306,59,282,378,392433257,30036141,500219778,1.019531,35784,-26.862732,61.711346
1840,-464,363,4253,78,165,60,392433255,30036144,500219779,1.015625,3068,-20.480934,71.295959
1841,-464,363,4253,78,165,60,392433255,30036144,500219779,1.015625,3068,-20.480934,71.295959
1842,-464,363,4253,78,165,60,392433255,30036144,500219779,1.015625,3068,-20.480934,71.295959
1843,-423,330,4204,-491,-76,-390,392433253,30036147,500219779,1.011719,35810,8.888494,32.816898
1844,-423,330,4204,-491,-76,-390,392433253,30036147,500219779,1.011719,35810,8.888494,32.816898
1845,-423,330,4204,-491,-76,-390,392433253,30036147,500219779,1.011719,35810,8.888494,32.816898
1846,-361,257,4211,-110,-115,-810,392433251,30036151,500219780,1.007812,3021,0,94.760544
1847,-361,257,4211,-110,-115,-810,392433251,30036151,500219780,1.007812,3021,0,94.760544
1848,-361,257,4211,-110,-115,-810,392433251,30036151,500219780,1.007812,3021,0,94.760544
1849,-281,247,4217,-286,-197,-85,392433249,30036154,500219781,1.007812,35798,44.03154,95.37281
1850,-281,247,4217,-286,-197,-85,392433249,30036154,500219781,1.007812,35798,44.03154,95.37281
1851,-281,247,4217,-286,-197,-85,392433249,30036154,500219781,1.007812,35798,44.03154,95.37281
1852,-309,270,4182,-511,-651,258,392433248,30036157,500219782,1.007812,3046,17.670143,-8.698576
1853,-309,270,4182,-511,-651,258,392433248,30036157,500219782,1.007812,3046,17.670143,-8.698576
1854,-309,270,4182,-511,-651,258,392433248,30036157,500219782,1.007812,3046,17.670143,-8.698576
1855,-276,230,4200,-189,-282,161,392433246,30036160,500219783,1.007812,3036,7.911843,35.053242
1856,-276,230,4200,-189,-282,161,392433246,30036160,500219783,1.007812,3036,7.911843,35.053242
1857,-276,230,4200,-189,-282,161,392433246,30036160,500219783,1.007812,3036,7.911843,35.053242
1858,-282,227,4201,-118,-501,103,392433245,30036161,500219784,1.003906,3099,1.988919,39.65337
1859,-282,227,4201,-118,-501,103,392433245,30036161,500219784,1.003906,3099,1.988919,39.65337
1860,-282,227,4201,-118,-501,103,392433245,30036161,500219784,1.003906,3099,1.988919,39.65337
1861,-288,212,4191,-32,-236,83,392433244,30036163,500219784,1.003906,3008,-1.956957,33.235981
1862,-288,212,4191,-32,-236,83,392433244,30036163,500219784,1.003906,3008,-1.956957,33.235981
1863,-288,212,4191,-32,-236,83,392433244,30036163,500219784,1.003906,3008,-1.956957,33.235981
1864,-310,199,4190,121,-118,-79,392433243,30036164,500219785,1,3024,-11.681474,27.31488
1865,-310,199,4190,121,-118,-79,392433243,30036164,500219785,1,3024,-11.681474,27.31488
1866,-310,199,4190,121,-118,-79,392433243,30036164,500219785,1,3024,-11.681474,27.31488
1867,-328,199,4206,-176,-195,225,392433242,30036164,500219785,0.996094,35790,-17.941362,15.456158
1868,-328,199,4206,-176,-195,225,392433242,30036164,500219785,0.996094,35790,-17.941362,15.456158
1869,-328,199,4206,-176,-195,225,392433242,30036164,500219785,0.996094,35790,-17.941362,15.456158
1870,-283,181,4298,-356,259,820,392433241,30036165,500219785,0.996094,2966,0,19.498972
1871,-283,181,4298,-356,259,820,392433241,30036165,500219785,0.996094,2966,0,19.498972
1872,-283,181,4298,-356,259,820,392433241,30036165,500219785,0.996094,2966,0,19.498972
1873,-293,155,4350,-276,183,750,392433239,30036165,500219785,0.980469,35673,-5.616093,22.808477
1874,-293,155,4350,-276,183,750,392433239,30036165,500219785,0.980469,35673,-5.616093,22.808477
1875,-293,155,4350,-276,183,750,392433239,30036165,500219785,0.980469,35673,-5.616093,22.808477
1876,-313,129,4355,-238,141,675,392433237,30036166,500219783,0.953125,2846,-21.872627,24.226547
1877,-313,129,4355,-238,141,675,392433237,30036166,500219783,0.953125,2846,-21.872627,24.226547
1878,-313,129,4355,-238,141,675,392433237,30036166,500219783,0.953125,2846,-21.872627,24.226547
1879,-325,77,4363,-193,167,676,392433235,30036167,500219782,0.933594,35516,20.820637,12.811858
1880,-325,77,4363,-193,167,676,392433235,30036167,500219782,0.933594,35516,20.820637,12.811858
1881,-325,77,4363,-193,167,676,392433235,30036167,500219782,0.933594,35516,20.820637,12.811858
1882,-272,75,4390,-340,-94,1240,392433232,30036168,500219779,0.890625,2738,22.65888,-1.859068
1883,-272,75,4390,-340,-94,1240,392433232,30036168,500219779,0.890625,2738,22.65888,-1.859068
1884,-272,75,4390,-340,-94,1240,392433232,30036168,500219779,0.890625,2738,22.65888,-1.859068
1885,-271,97,4387,-196,46,1475,392433229,30036168,500219776,0.863281,35241,2.224853,9.85716
1886,-271,97,4387,-196,46,1475,392433229,30036168,500219776,0.863281,35241,2.224853,9.85716
1887,-271,97,4387,-196,46,1475,392433229,30036168,500219776,0.863281,35241,2.224853,9.85716
1888,-250,98,4406,-100,-192,1338,392433225,30036169,500219771,0.792969,2288,22.721891,27.455137
1889,-250,98,4406,-100,-192,1338,392433225,30036169,500219771,0.792969,2288,22.721891,27.455137
1890,-250,98,4406,-100,-192,1338,392433225,30036169,500219771,0.792969,2288,22.721891,27.455137
1891,-229,75,4419,20,-127,562,392433221,30036170,500219765,0.699219,34723,14.682658,1.204652
1892,-229,75,4419,20,-127,562,392433221,30036170,500219765,0.699219,34723,14.682658,1.204652
1893,-229,75,4419,20,-127,562,392433221,30036170,500219765,0.699219,34723,14.682658,1.204652
1894,-263,88,4359,-125,-86,470,392433215,30036170,500219758,0.648438,1717,42.702847,-15.222508
1895,-263,88,4359,-125,-86,470,392433215,30036170,500219758,0.648438,1717,42.702847,-15.222508
1896,-263,88,4359,-125,-86,470,392433215,30036170,500219758,0.648438,1717,42.702847,-15.222508
1897,-322,126,4299,-282,-125,-251,392433210,30036170,500219751,0.539062,34108,25.286118,-18.671595
1898,-322,126,4299,-282,-125,-251,392433210,30036170,500219751,0.539062,34108,25.286118,-18.671595
1899,-322,126,4299,-282,-125,-251,392433210,30036170,500219751,0.539062,34108,25.286118,-18.671595
1900,-253,85,4370,-181,190,-791,392433204,30036170,500219745,0.484375,1115,14.437468,5.502355
1901,-253,85,4370,-181,190,-791,392433204,30036170,500219745,0.484375,1115,14.437468,5.502355
1902,-253,85,4370,-181,190,-791,392433204,30036170,500219745,0.484375,1115,14.437468,5.502355
1903,-236,37,4389,369,126,-991,392433200,30036170,500219738,0.378906,33683,-1.643735,0.566419
1904,-236,37,4389,369,126,-991,392433200,30036170,500219738,0.378906,33683,-1.643735,0.566419
1905,-236,37,4389,369,126,-991,392433200,30036170,500219738,0.378906,33683,-1.643735,0.566419
1906,-331,-19,4306,179,-34,-2415,392433195,30036170,500219733,0.332031,883,0.394496,0.679703
1907,-331,-19,4306,179,-34,-2415,392433195,30036170,500219733,0.332031,883,0.394496,0.679703
1908,-331,-19,4306,179,-34,-2415,392433195,30036170,500219733,0.332031,883,0.394496,0.679703
1909,-317,-45,4278,-428,222,-1606,392433191,30036169,500219729,0.257812,33650,0.197248,0.022252
1910,-317,-45,4278,-428,222,-1606,392433191,30036169,500219729,0.257812,33650,0.197248,0.022252
1911,-317,-45,4278,-428,222,-1606,392433191,30036169,500219729,0.257812,33650,0.197248,0.022252
1912,-318,-52,4286,-194,98,-959,392433189,30036169,500219726,0.21875,949,0.00137,-0.016183
1913,-318,-52,4286,-194,98,-959,392433189,30036169,500219726,0.21875,949,0.00137,-0.016183
1914,-318,-52,4286,-194,98,-959,392433189,30036169,500219726,0.21875,949,0.00137,-0.016183
1915,-249,-85,4312,-204,373,-400,392433188,30036169,500219725,0.203125,33649,7.973607,-0.33838
1916,-249,-85,4312,-204,373,-400,392433188,30036169,500219725,0.203125,33649,7.973607,-0.33838
1917,-249,-85,4312,-204,373,-400,392433188,30036169,500219725,0.203125,33649,7.973607,-0.33838
1918,-247,-119,4335,-273,318,63,392433187,30036169,500219724,0.183594,883,-0.254779,0.898179
1919,-247,-119,4335,-273,318,63,392433187,30036169,500219724,0.183594,883,-0.254779,0.898179
1920,-246,-213,4370,-132,470,-866,392433187,30036169,500219723,0.175781,33658,0.030135,0.054619
1921,-246,-213,4370,-132,470,-866,392433187,30036169,500219723,0.175781,33658,0.030135,0.054619
1922,-285,-160,4358,-443,163,193,392433186,30036169,500219722,0.160156,879,-0.287654,-0.376264
1923,-260,-167,4297,147,496,-67,392433186,30036169,500219722,0.160156,33653,0,0
1924,-260,-167,4297,147,496,-67,392433186,30036169,500219722,0.160156,33653,0,0
1925,-247,-155,4289,-190,120,-168,392433186,30036169,500219722,0.160156,883,0.082187,0.010115
1926,-250,-141,4285,39,210,5,392433186,30036169,500219722,0.15625,33648,0,-0.002023
1927,-250,-141,4285,39,210,5,392433186,30036169,500219722,0.15625,33648,0,-0.002023
1928,-251,-140,4281,-73,177,75,392433186,30036169,500219722,0.15625,884,-0.00274,-0.01416
1929,-251,-138,4282,-37,241,78,392433186,30036169,500219722,0.15625,885,0,-0.010115
1930,-251,-138,4282,-37,241,78,392433186,30036169,500219722,0.15625,885,0,-0.010115
1931,-254,-133,4283,-25,225,-78,392433186,30036169,500219722,0.15625,885,0,-0.010115
1932,-260,-135,4284,-16,222,0,392433186,30036169,500219722,0.15625,883,0,0
1933,-260,-135,4284,-16,222,0,392433186,30036169,500219722,0.15625,883,0,0
1934,-273,-132,4282,61,371,-544,392433186,30036169,500219722,0.15625,884,-0.087666,-0.032367
1935,-268,-171,4307,-169,13,-2833,392433186,30036169,500219722,0.160156,963,-0.454767,0.671611
1936,-268,-171,4307,-169,13,-2833,392433186,30036169,500219722,0.160156,963,-0.454767,0.671611
1937,-204,-240,4425,-34,490,-4761,392433188,30036169,500219725,0.179688,884,-0.273956,-0.445043
1938,-118,-196,4448,-700,794,-4058,392433192,30036170,500219730,0.265625,884,-0.190856,-0.033041
1939,-118,-196,4448,-700,794,-4058,392433192,30036170,500219730,0.265625,884,-0.190856,-0.033041
1940,79,-167,4483,-2006,593,-3002,392433200,30036171,500219738,0.324219,880,-0.147936,0.040458
1941,283,-185,4539,-2046,896,691,392433208,30036174,500219745,0.492188,1110,4.290147,-0.218476
1942,283,-185,4539,-2046,896,691,392433208,30036174,500219745,0.492188,1110,4.290147,-0.218476
1943,283,-185,4539,-2046,896,691,392433208,30036174,500219745,0.492188,1110,4.290147,-0.218476
1944,346,-227,4594,-1956,1250,2539,392433219,30036177,500219754,0.578125,1470,6.511015,12.252181
1945,346,-227,4594,-1956,1250,2539,392433219,30036177,500219754,0.578125,1470,6.511015,12.252181
1946,346,-227,4594,-1956,1250,2539,392433219,30036177,500219754,0.578125,1470,6.511015,12.252181
1947,431,-224,4817,-1839,1553,2752,392433230,30036181,500219759,0.730469,1993,-25.140234,21.723684
1948,431,-224,4817,-1839,1553,2752,392433230,30036181,500219759,0.730469,1993,-25.140234,21.723684
1949,431,-224,4817,-1839,1553,2752,392433230,30036181,500219759,0.730469,1993,-25.140234,21.723684
1950,461,-204,5075,-1645,1201,1458,392433240,30036187,500219762,0.835938,2241,69.109909,4.46527
1951,461,-204,5075,-1645,1201,1458,392433240,30036187,500219762,0.835938,2241,69.109909,4.46527
1952,461,-204,5075,-1645,1201,1458,392433240,30036187,500219762,0.835938,2241,69.109909,4.46527
1953,457,-74,5303,-2001,1788,1430,392433250,30036193,500219763,0.878906,2543,71.580948,-89.130226
1954,457,-74,5303,-2001,1788,1430,392433250,30036193,500219763,0.878906,2543,71.580948,-89.130226
1955,457,-74,5303,-2001,1788,1430,392433250,30036193,500219763,0.878906,2543,71.580948,-89.130226
1956,134,107,5524,-1853,452,-231,392433260,30036202,500219761,0.949219,2702,-379.35202,-235.889191
1957,134,107,5524,-1853,452,-231,392433260,30036202,500219761,0.949219,2702,-379.35202,-235.889191
1958,134,107,5524,-1853,452,-231,392433260,30036202,500219761,0.949219,2702,-379.35202,-235.889191
1959,-40,260,6033,-486,-322,885,392433271,30036211,500219758,0.976562,2922,220.600143,246.327515
1960,-40,260,6033,-486,-322,885,392433271,30036211,500219758,0.976562,2922,220.600143,246.327515
1961,-40,260,6033,-486,-322,885,392433271,30036211,500219758,0.976562,2922,220.600143,246.327515
1962,-135,447,6678,-379,-590,1579,392433283,30036220,500219754,1.039062,3061,-842.471436,-820.631714
1963,-135,447,6678,-379,-590,1579,392433283,30036220,500219754,1.039062,3061,-842.471436,-820.631714
1964,-135,447,6678,-379,-590,1579,392433283,30036220,500219754,1.039062,3061,-842.471436,-820.631714
1965,-163,694,7364,632,-1117,1282,392433294,30036229,500219749,1.070312,3197,193.801788,64.628403
1966,-163,694,7364,632,-1117,1282,392433294,30036229,500219749,1.070312,3197,193.801788,64.628403
1967,-163,694,7364,632,-1117,1282,392433294,30036229,500219749,1.070312,3197,193.801788,64.628403
1968,-215,809,8078,1755,-1076,-427,392433305,30036237,500219742,1.078125,3257,-109.538475,-409.181061
1969,-215,809,8078,1755,-1076,-427,392433305,30036237,500219742,1.078125,3257,-109.538475,-409.181061
1970,-215,809,8078,1755,-1076,-427,392433305,30036237,500219742,1.078125,3257,-109.538475,-409.181061
